experiment,source_item,expected_match,has_match,model,sample_size,S05_predicted,S05_correct,S05_error_type,S05_response_time,S11_predicted,S11_correct,S11_error_type,S11_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time
NHANES_Gemma3_12b,"beans, kidney, red, mature seeds, cooked, boiled, without salt",canned kidney beans,True,gemma3-12b,1317,spaghetti,False,wrong_match,5.076,canned kidney beans,True,,2.466,canned kidney beans,True,,5.636,canned kidney beans,True,,2.270,canned kidney beans,True,,0.361,canned kidney beans,True,,0.650,canned kidney beans,True,,2.183,canned kidney beans,True,,1.568,none,False,missed_match,13.802,none,False,missed_match,8.420,canned kidney beans,True,,1.489,brown egg yolk,False,wrong_match,5.185,canned kidney beans,True,,7.478,canned kidney beans,True,,1.120,brown egg yolk,False,wrong_match,9.050,canned kidney beans,True,,0.728,canned black beans (s&w),False,wrong_match,2.371,spaghetti,False,wrong_match,4.810,brown egg yolk,False,wrong_match,0.754,canned kidney beans,True,,2.989
NHANES_Gemma3_12b,"babyfood, dessert, peach yogurt",none,False,gemma3-12b,1317,none,True,,1.717,none,True,,3.703,none,True,,1.100,yogurt,False,false_positive,3.671,none,True,,3.120,none,True,,0.996,none,True,,4.075,none,True,,0.390,none,True,,0.762,none,True,,3.716,yogurt,False,false_positive,3.054,yogurt,False,false_positive,5.186,none,True,,1.435,yogurt,False,false_positive,0.969,yogurt,False,false_positive,9.844,yogurt,False,false_positive,4.072,yogurt,False,false_positive,3.803,yogurt,False,false_positive,0.593,yogurt,False,false_positive,0.777,yellow banana flesh only,False,false_positive,1.522
NHANES_Gemma3_12b,"beverages, cocoa mix, powder",none,False,gemma3-12b,1317,none,True,,3.887,none,True,,2.098,none,True,,3.050,protein powder,False,false_positive,4.285,none,True,,6.227,none,True,,5.376,protein powder,False,false_positive,1.899,none,True,,2.469,none,True,,1.750,none,True,,7.329,protein powder,False,false_positive,0.561,none,True,,1.950,none,True,,1.824,protein powder,False,false_positive,0.967,protein powder,False,false_positive,2.929,protein powder,False,false_positive,2.821,protein powder,False,false_positive,2.107,protein powder,False,false_positive,2.349,protein powder,False,false_positive,2.880,sourdough bread,False,false_positive,1.542
NHANES_Gemma3_12b,"mollusks, squid, mixed species, raw",none,False,gemma3-12b,1317,none,True,,3.884,none,True,,1.401,none,True,,1.608,none,True,,3.241,none,True,,2.721,none,True,,4.210,none,True,,1.706,none,True,,0.731,none,True,,1.501,none,True,,3.153,none,True,,1.391,none,True,,2.279,none,True,,4.354,albacore white tuna,False,false_positive,3.580,albacore white tuna,False,false_positive,3.590,shrimp,False,false_positive,5.655,albacore white tuna,False,false_positive,3.029,albacore white tuna,False,false_positive,0.457,albacore white tuna,False,false_positive,2.643,none,True,,0.780
NHANES_Gemma3_12b,"beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, cooked",beef round tip steak,True,gemma3-12b,1317,none,False,missed_match,5.669,none,False,missed_match,2.846,none,False,missed_match,0.242,none,False,missed_match,2.651,none,False,missed_match,0.547,none,False,missed_match,2.771,none,False,missed_match,1.924,none,False,missed_match,7.752,none,False,missed_match,6.115,none,False,missed_match,3.421,none,False,missed_match,2.796,none,False,missed_match,1.211,none,False,missed_match,2.022,steamed iceberg lettuce,False,wrong_match,2.933,steamed iceberg lettuce,False,wrong_match,11.122,steamed iceberg lettuce,False,wrong_match,6.206,steamed iceberg lettuce,False,wrong_match,4.776,steamed iceberg lettuce,False,wrong_match,5.105,steamed iceberg lettuce,False,wrong_match,4.924,steamed whole snow peas,False,wrong_match,1.466
NHANES_Gemma3_12b,"babyfood, fruit, bananas with tapioca, strained",none,False,gemma3-12b,1317,none,True,,0.979,none,True,,6.915,banana chips,False,false_positive,3.855,yellow banana flesh only,False,false_positive,3.651,banana chips,False,false_positive,0.693,none,True,,2.173,none,True,,2.097,none,True,,2.772,none,True,,2.607,none,True,,3.029,yellow banana flesh only,False,false_positive,1.775,yellow banana flesh only,False,false_positive,7.808,yellow banana flesh only,False,false_positive,5.239,yellow banana flesh only,False,false_positive,2.760,yellow banana flesh only,False,false_positive,1.244,yellow banana flesh only,False,false_positive,0.900,yellow banana flesh only,False,false_positive,3.182,yellow banana flesh only,False,false_positive,3.492,yellow banana flesh only,False,false_positive,2.487,yellow banana flesh only,False,false_positive,8.064
NHANES_Gemma3_12b,"beef, cured, pastrami",beef round tip steak,True,gemma3-12b,1317,none,False,missed_match,4.596,none,False,missed_match,2.800,none,False,missed_match,1.544,none,False,missed_match,1.499,none,False,missed_match,1.815,none,False,missed_match,0.355,none,False,missed_match,2.077,none,False,missed_match,0.578,none,False,missed_match,0.505,none,False,missed_match,2.433,none,False,missed_match,0.624,none,False,missed_match,1.053,none,False,missed_match,2.512,plant based bacon strip,False,wrong_match,5.129,steamed iceberg lettuce,False,wrong_match,3.597,steamed iceberg lettuce,False,wrong_match,2.940,steamed iceberg lettuce,False,wrong_match,4.527,steamed iceberg lettuce,False,wrong_match,0.379,steamed iceberg lettuce,False,wrong_match,3.495,yellow banana flesh only,False,wrong_match,3.457
NHANES_Gemma3_12b,"beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",beef round tip steak,True,gemma3-12b,1317,beef round tip steak,True,,5.755,beef round tip steak,True,,0.743,none,False,missed_match,1.487,beef round tip steak,True,,0.444,beef round tip steak,True,,5.791,none,False,missed_match,4.600,none,False,missed_match,1.554,none,False,missed_match,3.743,beef round tip steak,True,,5.616,none,False,missed_match,2.190,beef round tip steak,True,,1.681,none,False,missed_match,1.123,none,False,missed_match,8.672,beef round tip steak,True,,5.771,steamed iceberg lettuce,False,wrong_match,1.944,beef round tip steak,True,,5.249,steamed iceberg lettuce,False,wrong_match,3.765,beef round tip steak,True,,4.826,steamed iceberg lettuce,False,wrong_match,4.244,granola,False,wrong_match,5.872
NHANES_Gemma3_12b,"lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",none,False,gemma3-12b,1317,none,True,,5.552,none,True,,3.450,none,True,,1.191,none,True,,1.897,none,True,,0.460,none,True,,4.117,none,True,,1.090,none,True,,1.880,none,True,,3.117,none,True,,2.829,none,True,,0.538,none,True,,6.507,none,True,,3.554,albacore white tuna,False,false_positive,1.461,none,True,,0.897,plantain banana (steamed 10 in),False,false_positive,2.711,honeydew melon,False,false_positive,4.770,plantain banana (steamed 10 in),False,false_positive,5.811,steamed iceberg lettuce,False,false_positive,0.551,red whole grain bulgur,False,false_positive,3.183
NHANES_Gemma3_12b,"lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",lima beans,True,gemma3-12b,1317,none,False,missed_match,4.696,lima beans,True,,0.961,lima beans,True,,4.687,lima beans,True,,1.928,lima beans,True,,1.306,lima beans,True,,1.071,lima beans,True,,1.482,lima beans,True,,1.881,none,False,missed_match,6.642,lima beans,True,,3.351,lima beans,True,,1.155,steamed crown broccoli florets and stalk,False,wrong_match,8.698,lima beans,True,,3.854,lima beans,True,,5.670,lima beans,True,,2.474,frozen whole sweet green peas (flav r pac),False,wrong_match,4.213,lima beans,True,,3.794,steamed crown broccoli florets and stalk,False,wrong_match,0.934,lima beans,True,,4.913,lima beans,True,,2.186
NHANES_Gemma3_12b,"sour cream, light",sour cream,True,gemma3-12b,1317,sour cream,True,,0.772,sour cream,True,,1.731,sour cream,True,,3.966,sour cream,True,,2.712,sour cream,True,,1.630,sour cream,True,,1.034,sour cream,True,,0.786,sour cream,True,,3.509,sour cream,True,,1.710,sour cream,True,,2.717,sour cream,True,,2.614,sour cream,True,,7.645,sour cream,True,,2.607,sour cream,True,,2.402,sour cream,True,,1.561,sour cream,True,,2.405,sour cream,True,,3.787,sour cream,True,,2.711,sour cream,True,,2.639,sour cream,True,,3.443
NHANES_Gemma3_12b,"crustaceans, lobster, northern, raw",none,False,gemma3-12b,1317,none,True,,4.509,none,True,,0.699,none,True,,2.739,shrimp,False,false_positive,2.625,none,True,,1.932,none,True,,2.284,none,True,,1.711,none,True,,1.141,none,True,,0.626,none,True,,2.146,none,True,,0.829,none,True,,1.219,none,True,,8.681,shrimp,False,false_positive,4.261,shrimp,False,false_positive,0.526,shrimp,False,false_positive,5.820,shrimp,False,false_positive,5.573,chocolate,False,false_positive,4.858,shrimp,False,false_positive,1.661,none,True,,7.755
NHANES_Gemma3_12b,"limes, raw",lime juice,True,gemma3-12b,1317,none,False,missed_match,1.329,none,False,missed_match,1.084,none,False,missed_match,3.258,none,False,missed_match,1.605,lime juice,True,,4.567,none,False,missed_match,3.094,none,False,missed_match,2.038,none,False,missed_match,3.586,none,False,missed_match,1.692,none,False,missed_match,3.569,none,False,missed_match,0.784,none,False,missed_match,1.422,none,False,missed_match,1.194,lime juice,True,,4.308,none,False,missed_match,1.809,lime juice,True,,5.730,lime juice,True,,5.329,lime juice,True,,5.656,lime juice,True,,1.581,yellow banana flesh only,False,wrong_match,0.296
NHANES_Gemma3_12b,"pumpkin, canned, without salt",canned pumpkin,True,gemma3-12b,1317,none,False,missed_match,0.990,canned pumpkin,True,,4.366,canned pumpkin,True,,4.890,canned pumpkin,True,,2.923,canned pumpkin,True,,1.913,canned pumpkin,True,,2.112,canned pumpkin,True,,2.953,canned pumpkin,True,,0.719,canned pumpkin,True,,1.084,canned pumpkin,True,,3.130,canned pumpkin,True,,3.536,canned pumpkin,True,,8.255,none,False,missed_match,9.295,canned pumpkin,True,,4.682,brown egg yolk,False,wrong_match,2.681,canned pumpkin,True,,6.553,canned pumpkin,True,,4.631,none,False,missed_match,7.128,steamed russet potato flesh only,False,wrong_match,4.206,steamed iceberg lettuce,False,wrong_match,1.417
NHANES_Gemma3_12b,"soymilk, original and vanilla, light, with added calcium, vitamins a and d",none,False,gemma3-12b,1317,none,True,,1.455,soy milk,False,false_positive,1.789,soy milk,False,false_positive,2.040,soy milk,False,false_positive,2.254,soy milk,False,false_positive,2.645,none,True,,2.700,none,True,,1.402,none,True,,0.653,none,True,,0.914,soy milk,False,false_positive,0.620,soy milk,False,false_positive,2.956,soy milk,False,false_positive,1.088,soy milk,False,false_positive,1.448,soy milk,False,false_positive,4.177,soy milk,False,false_positive,1.011,wild blend rice,False,false_positive,6.351,soy milk,False,false_positive,5.326,wild blend rice,False,false_positive,6.342,soy milk,False,false_positive,4.139,wild blend rice,False,false_positive,2.488
NHANES_Gemma3_12b,"game meat, deer, shoulder clod, separable lean only, cooked, braised",none,False,gemma3-12b,1317,none,True,,5.365,none,True,,0.976,none,True,,3.045,none,True,,1.349,none,True,,2.614,none,True,,3.285,none,True,,1.209,none,True,,1.374,none,True,,3.354,none,True,,1.014,none,True,,1.786,none,True,,6.517,none,True,,2.145,plant based bacon strip,False,false_positive,3.005,none,True,,10.602,honeydew melon,False,false_positive,1.435,honeydew melon,False,false_positive,4.611,honeydew melon,False,false_positive,1.237,white bread,False,false_positive,3.949,whole red plum,False,false_positive,2.113
NHANES_Gemma3_12b,"milk, imitation, non-soy",unsweetened almond milk,True,gemma3-12b,1317,none,False,missed_match,1.841,none,False,missed_match,4.122,none,False,missed_match,0.602,none,False,missed_match,3.586,none,False,missed_match,2.315,none,False,missed_match,2.813,none,False,missed_match,1.684,none,False,missed_match,0.446,none,False,missed_match,0.937,none,False,missed_match,2.172,none,False,missed_match,1.116,none,False,missed_match,8.540,none,False,missed_match,3.046,coconut milk,False,wrong_match,4.030,none,False,missed_match,10.539,coconut milk,False,wrong_match,4.868,coconut milk,False,wrong_match,4.609,coconut milk,False,wrong_match,3.945,cooked oat bran,False,wrong_match,3.510,none,False,missed_match,8.007
NHANES_Gemma3_12b,"cream, half and half, fat free",none,False,gemma3-12b,1317,half and half,False,false_positive,3.340,none,True,,0.980,half and half,False,false_positive,2.361,half and half,False,false_positive,1.809,half and half,False,false_positive,1.755,none,True,,2.737,half and half,False,false_positive,1.426,half and half,False,false_positive,3.326,none,True,,1.903,half and half,False,false_positive,3.388,half and half,False,false_positive,3.342,half and half,False,false_positive,1.346,half and half,False,false_positive,2.426,half and half,False,false_positive,4.025,sour cream,False,false_positive,2.134,half and half,False,false_positive,5.368,half and half,False,false_positive,6.166,coconut milk,False,false_positive,3.919,half and half,False,false_positive,1.398,half and half,False,false_positive,2.497
NHANES_Gemma3_12b,"soup, chicken broth, canned, condensed",low sodium chicken broth,True,gemma3-12b,1317,none,False,missed_match,0.486,none,False,missed_match,0.789,none,False,missed_match,3.262,none,False,missed_match,6.828,split pea soup,False,wrong_match,0.453,none,False,missed_match,2.637,none,False,missed_match,2.419,none,False,missed_match,3.240,none,False,missed_match,0.923,none,False,missed_match,2.322,chunky vegetable soup,False,wrong_match,3.856,chunky vegetable soup,False,wrong_match,3.675,none,False,missed_match,8.777,low sodium chicken broth,True,,1.688,chunky vegetable soup,False,wrong_match,2.673,chunky vegetable soup,False,wrong_match,1.865,chunky vegetable soup,False,wrong_match,5.319,chunky vegetable soup,False,wrong_match,0.510,canned black beans (s&w),False,wrong_match,3.336,none,False,missed_match,7.319
NHANES_Gemma3_12b,"yogurt, frozen, flavors other than chocolate, lowfat",none,False,gemma3-12b,1317,yogurt,False,false_positive,5.920,yogurt,False,false_positive,2.604,yogurt,False,false_positive,1.094,yogurt,False,false_positive,2.755,yogurt,False,false_positive,2.494,yogurt,False,false_positive,2.623,yogurt,False,false_positive,1.165,yogurt,False,false_positive,3.086,yogurt,False,false_positive,3.667,yogurt,False,false_positive,1.893,yogurt,False,false_positive,1.324,yogurt,False,false_positive,3.968,yogurt,False,false_positive,9.934,yogurt,False,false_positive,1.088,yogurt,False,false_positive,2.284,yogurt,False,false_positive,5.299,yogurt,False,false_positive,5.633,yogurt,False,false_positive,2.735,yogurt,False,false_positive,1.719,yogurt,False,false_positive,2.521
NHANES_Gemma3_12b,"mango nectar, canned",none,False,gemma3-12b,1317,none,True,,5.707,none,True,,5.592,none,True,,1.004,none,True,,1.560,freeze dried mango flesh,False,false_positive,1.849,none,True,,2.282,none,True,,3.123,canned black beans (s&w),False,false_positive,6.186,none,True,,3.074,none,True,,2.825,none,True,,2.721,none,True,,0.295,none,True,,3.230,pumpkin seeds,False,false_positive,5.396,freeze dried mango flesh,False,false_positive,3.869,pumpkin seeds,False,false_positive,0.997,pumpkin seeds,False,false_positive,3.867,pumpkin seeds,False,false_positive,5.082,canned black beans (s&w),False,false_positive,4.336,freeze dried mango flesh,False,false_positive,3.805
NHANES_Gemma3_12b,"fat, beef tallow",none,False,gemma3-12b,1317,none,True,,5.436,beef round tip steak,False,false_positive,5.585,none,True,,1.284,none,True,,2.429,none,True,,2.233,none,True,,1.402,none,True,,3.048,none,True,,1.645,none,True,,1.383,none,True,,1.707,none,True,,1.521,none,True,,1.528,none,True,,0.706,unsalted butter,False,false_positive,3.380,none,True,,0.725,unsalted butter,False,false_positive,5.019,unsalted butter,False,false_positive,3.195,dried coconut chips,False,false_positive,4.989,animal shaped crackers,False,false_positive,5.142,yellow banana flesh only,False,false_positive,2.581
NHANES_Gemma3_12b,"milk dessert bar, frozen, made from lowfat milk",none,False,gemma3-12b,1317,none,True,,5.109,none,True,,0.381,none,True,,1.231,none,True,,0.788,none,True,,2.122,none,True,,0.338,none,True,,2.156,none,True,,1.156,none,True,,3.183,none,True,,1.736,vanilla bean ice cream,False,false_positive,3.759,vanilla bean ice cream,False,false_positive,1.214,coconut milk,False,false_positive,1.650,vanilla bean ice cream,False,false_positive,3.538,vanilla bean ice cream,False,false_positive,1.743,vanilla bean ice cream,False,false_positive,0.893,vanilla bean ice cream,False,false_positive,2.447,vanilla bean ice cream,False,false_positive,3.132,coconut milk,False,false_positive,4.011,coconut milk,False,false_positive,1.370
NHANES_Gemma3_12b,"escarole, cooked, boiled, drained, no salt added",none,False,gemma3-12b,1317,none,True,,0.664,none,True,,1.594,none,True,,2.675,none,True,,6.702,none,True,,2.075,none,True,,0.724,none,True,,2.140,none,True,,2.762,none,True,,1.234,none,True,,3.250,steamed curely mustard greens,False,false_positive,3.945,none,True,,5.300,none,True,,2.582,frozen whole sweet green peas (flav r pac),False,false_positive,2.695,none,True,,1.619,steamed red chard leaves and stalk (cal-organic),False,false_positive,4.930,none,True,,3.903,steamed green zuchini,False,false_positive,0.324,steamed whole snow peas,False,false_positive,2.150,albacore white tuna,False,false_positive,2.549
NHANES_Gemma3_12b,"pate, chicken liver, canned",none,False,gemma3-12b,1317,none,True,,2.483,none,True,,2.034,none,True,,0.352,none,True,,5.488,none,True,,1.076,none,True,,7.725,none,True,,1.835,none,True,,1.269,none,True,,0.682,none,True,,3.085,canned black beans (s&w),False,false_positive,6.257,none,True,,5.978,none,True,,3.702,albacore white tuna,False,false_positive,3.820,canned black beans (s&w),False,false_positive,9.853,canned black beans (s&w),False,false_positive,4.918,canned black beans (s&w),False,false_positive,2.303,canned black beans (s&w),False,false_positive,3.919,canned black beans (s&w),False,false_positive,2.017,albacore white tuna,False,false_positive,4.937
NHANES_Gemma3_12b,"beverages, unilever, slimfast, meal replacement, regular, ready-to-drink,  3-2-1 plan",none,False,gemma3-12b,1317,none,True,,5.518,none,True,,4.417,none,True,,1.573,none,True,,1.586,none,True,,2.424,none,True,,2.041,none,True,,3.785,none,True,,1.708,none,True,,3.009,none,True,,1.823,none,True,,1.840,none,True,,2.198,none,True,,2.068,none,True,,3.867,coca cola,False,false_positive,3.330,coca cola,False,false_positive,4.918,coca cola,False,false_positive,4.224,plantain banana (steamed 10 in),False,false_positive,4.599,sourdough bread,False,false_positive,0.379,yellow banana flesh only,False,false_positive,2.488
NHANES_Gemma3_12b,"corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt",frozen golden corn kernels (siganture select),True,gemma3-12b,1317,none,False,missed_match,4.853,none,False,missed_match,0.546,none,False,missed_match,0.691,frozen golden corn kernels (siganture select),True,,10.871,frozen golden corn kernels (siganture select),True,,3.470,none,False,missed_match,2.025,none,False,missed_match,0.621,none,False,missed_match,9.023,none,False,missed_match,2.611,none,False,missed_match,2.931,frozen whole sweet green peas (flav r pac),False,wrong_match,4.361,frozen whole sweet green peas (flav r pac),False,wrong_match,2.797,none,False,missed_match,4.057,frozen whole sweet green peas (flav r pac),False,wrong_match,4.637,sprouted wheat bread,False,wrong_match,4.057,frozen golden corn kernels (siganture select),True,,0.633,frozen golden corn kernels (siganture select),True,,4.750,cornmeal,False,wrong_match,4.199,cornmeal,False,wrong_match,5.600,whole yellow nectarine,False,wrong_match,7.863
NHANES_Gemma3_12b,"peas, green, cooked, boiled, drained, without salt",frozen whole sweet green peas (flav r pac),True,gemma3-12b,1317,frozen whole sweet green peas (flav r pac),True,,0.527,green split peas,False,wrong_match,0.299,green split peas,False,wrong_match,4.835,frozen whole sweet green peas (flav r pac),True,,3.875,none,False,missed_match,1.421,none,False,missed_match,5.261,green split peas,False,wrong_match,3.085,none,False,missed_match,8.340,none,False,missed_match,6.677,none,False,missed_match,6.164,frozen whole sweet green peas (flav r pac),True,,6.456,frozen whole sweet green peas (flav r pac),True,,0.733,green split peas,False,wrong_match,0.524,frozen whole sweet green peas (flav r pac),True,,3.008,frozen whole sweet green peas (flav r pac),True,,0.356,frozen whole sweet green peas (flav r pac),True,,1.651,frozen whole sweet green peas (flav r pac),True,,2.908,frozen whole sweet green peas (flav r pac),True,,4.602,frozen whole sweet green peas (flav r pac),True,,8.981,frozen whole sweet green peas (flav r pac),True,,7.621
NHANES_Gemma3_12b,"lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",none,False,gemma3-12b,1317,none,True,,0.334,none,True,,1.211,none,True,,1.796,none,True,,1.090,none,True,,1.058,none,True,,6.384,none,True,,1.398,none,True,,2.086,none,True,,3.005,none,True,,2.884,none,True,,1.797,none,True,,1.796,none,True,,0.403,plant based bacon strip,False,false_positive,4.107,none,True,,2.940,plantain banana (steamed 10 in),False,false_positive,5.190,none,True,,3.210,plantain banana (steamed 10 in),False,false_positive,2.965,steamed russet potato flesh only,False,false_positive,6.038,all purpose flour,False,false_positive,2.325
NHANES_Gemma3_12b,"spinach, cooked, boiled, drained, without salt",spinach leaves,True,gemma3-12b,1317,none,False,missed_match,4.869,none,False,missed_match,1.164,none,False,missed_match,1.199,steamed green beans,False,wrong_match,3.892,spinach leaves,True,,3.471,none,False,missed_match,2.893,none,False,missed_match,1.632,none,False,missed_match,8.168,none,False,missed_match,10.055,none,False,missed_match,7.561,steamed curely mustard greens,False,wrong_match,5.314,steamed whole snow peas,False,wrong_match,2.296,none,False,missed_match,2.853,frozen whole sweet green peas (flav r pac),False,wrong_match,3.955,sourdough bread,False,wrong_match,4.213,steamed red chard leaves and stalk (cal-organic),False,wrong_match,4.920,steamed whole snow peas,False,wrong_match,4.263,sourdough bread,False,wrong_match,2.749,sourdough bread,False,wrong_match,10.157,yellow banana flesh only,False,wrong_match,4.554
NHANES_Gemma3_12b,"orange juice, chilled, includes from concentrate",pulp free orange juice,True,gemma3-12b,1317,pulp free orange juice,True,,1.761,pulp free orange juice,True,,6.472,pulp free orange juice,True,,1.627,pulp free orange juice,True,,6.542,pulp free orange juice,True,,1.460,none,False,missed_match,2.095,none,False,missed_match,2.879,pulp free orange juice,True,,4.922,none,False,missed_match,1.537,none,False,missed_match,3.088,pulp free orange juice,True,,3.587,pulp free orange juice,True,,1.895,pulp free orange juice,True,,3.114,pulp free orange juice,True,,3.860,pulp free orange juice,True,,9.649,pulp free orange juice,True,,0.551,pulp free orange juice,True,,2.418,pulp free orange juice,True,,3.943,pulp free orange juice,True,,2.758,pulp free orange juice,True,,6.504
NHANES_Gemma3_12b,"alcoholic beverage, wine, table, red",cabernet sauvignon wine,True,gemma3-12b,1317,none,False,missed_match,5.400,cabernet sauvignon wine,True,,3.412,cabernet sauvignon wine,True,,3.817,cabernet sauvignon wine,True,,1.833,cabernet sauvignon wine,True,,4.973,cabernet sauvignon wine,True,,2.442,cabernet sauvignon wine,True,,1.048,cabernet sauvignon wine,True,,4.225,none,False,missed_match,0.661,cabernet sauvignon wine,True,,6.113,cabernet sauvignon wine,True,,3.719,cabernet sauvignon wine,True,,3.085,cabernet sauvignon wine,True,,5.155,cabernet sauvignon wine,True,,2.702,cabernet sauvignon wine,True,,10.467,cabernet sauvignon wine,True,,4.858,cabernet sauvignon wine,True,,3.966,cabernet sauvignon wine,True,,0.346,cabernet sauvignon wine,True,,0.758,cabernet sauvignon wine,True,,2.028
NHANES_Gemma3_12b,"plums, dried (prunes), uncooked",unsweetened pitted prunes,True,gemma3-12b,1317,none,False,missed_match,4.701,none,False,missed_match,3.446,unsweetened pitted prunes,True,,6.538,unsweetened pitted prunes,True,,6.282,unsweetened pitted prunes,True,,1.565,none,False,missed_match,7.974,unsweetened pitted prunes,True,,2.722,dried coconut strips,False,wrong_match,2.452,none,False,missed_match,1.785,none,False,missed_match,2.379,unsweetened pitted prunes,True,,5.392,unsweetened pitted prunes,True,,3.484,unsweetened pitted prunes,True,,4.836,unsweetened pitted prunes,True,,0.521,unsweetened pitted prunes,True,,0.902,unsweetened pitted prunes,True,,4.847,unsweetened pitted prunes,True,,3.903,unsweetened pitted prunes,True,,2.882,dried coconut strips,False,wrong_match,0.644,brown egg white,False,wrong_match,2.784
NHANES_Gemma3_12b,"sausage, pork, chorizo, link or ground, cooked, pan-fried",ground pork,True,gemma3-12b,1317,none,False,missed_match,4.982,none,False,missed_match,7.658,none,False,missed_match,0.693,ground pork,True,,1.035,ground pork,True,,1.188,none,False,missed_match,4.226,none,False,missed_match,6.340,none,False,missed_match,1.675,none,False,missed_match,2.134,none,False,missed_match,0.551,beyond sausage,False,wrong_match,2.673,whole shingo pear w/o seed,False,wrong_match,7.152,none,False,missed_match,8.495,whole shingo pear w/o seed,False,wrong_match,4.614,whole shingo pear w/o seed,False,wrong_match,3.577,whole shingo pear w/o seed,False,wrong_match,2.882,whole shingo pear w/o seed,False,wrong_match,3.479,whole shingo pear w/o seed,False,wrong_match,2.671,pixie tangerine,False,wrong_match,3.695,pixie tangerine,False,wrong_match,2.128
NHANES_Gemma3_12b,"beef, variety meats and by-products, liver, cooked, pan-fried",none,False,gemma3-12b,1317,none,True,,4.896,beef round tip steak,False,false_positive,3.269,none,True,,3.046,none,True,,3.034,none,True,,0.572,none,True,,11.325,none,True,,0.940,none,True,,2.635,none,True,,3.515,none,True,,0.253,none,True,,1.071,none,True,,2.589,none,True,,1.075,steamed iceberg lettuce,False,false_positive,0.764,steamed iceberg lettuce,False,false_positive,1.185,steamed iceberg lettuce,False,false_positive,6.317,plant based bacon strip,False,false_positive,3.193,steamed iceberg lettuce,False,false_positive,5.533,steamed iceberg lettuce,False,false_positive,1.574,none,True,,0.776
NHANES_Gemma3_12b,"cherries, sweet, canned, pitted, heavy syrup pack, solids and liquids",whole sweet cherry,True,gemma3-12b,1317,whole sweet cherry,True,,6.190,whole sweet cherry,True,,0.878,whole sweet cherry,True,,2.581,whole sweet cherry,True,,4.356,whole sweet cherry,True,,4.173,none,False,missed_match,3.562,whole sweet cherry,True,,3.435,none,False,missed_match,1.482,none,False,missed_match,4.798,none,False,missed_match,1.710,whole sweet cherry,True,,3.709,whole sweet cherry,True,,3.508,whole sweet cherry,True,,8.360,whole sweet cherry,True,,4.653,whole sweet cherry,True,,3.550,whole sweet cherry,True,,2.689,whole sweet cherry,True,,4.917,whole sweet cherry,True,,1.677,whole sweet cherry,True,,9.049,whole sweet cherry,True,,2.276
NHANES_Gemma3_12b,"cherries, sour, red, frozen, unsweetened",whole sweet cherry,True,gemma3-12b,1317,whole sweet cherry,True,,1.339,none,False,missed_match,0.760,whole sweet cherry,True,,4.900,whole sweet cherry,True,,1.346,whole sweet cherry,True,,3.950,none,False,missed_match,4.219,none,False,missed_match,0.814,none,False,missed_match,2.522,none,False,missed_match,2.148,none,False,missed_match,7.593,whole sweet cherry,True,,4.025,whole sweet cherry,True,,2.741,none,False,missed_match,2.819,whole sweet cherry,True,,0.670,whole sweet cherry,True,,4.220,whole sweet cherry,True,,1.289,whole sweet cherry,True,,0.993,whole sweet cherry,True,,0.344,whole sweet cherry,True,,0.700,whole sweet cherry,True,,1.753
