experiment,source_item,expected_match,has_match,model,sample_size,S15_predicted,S15_correct,S15_error_type,S15_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S11_predicted,S11_correct,S11_error_type,S11_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time
NHANES_Gemma3_4b,"cheese, monterey",none,False,gemma3-4b,1317,none,True,,0.507,none,True,,0.684,none,True,,0.391,none,True,,1.825,none,True,,0.231,none,True,,1.072,none,True,,0.343,none,True,,0.512,none,True,,0.396,none,True,,2.019,none,True,,0.900,none,True,,1.103,none,True,,3.047,none,True,,0.763,cheese crackers,False,false_positive,0.181,none,True,,1.545,original apple sauce (tree top),False,false_positive,0.558,none,True,,1.573,refried beans,False,false_positive,0.419,plantain banana (steamed 10 in),False,false_positive,0.660
NHANES_Gemma3_4b,"chicken, broilers or fryers, thigh, meat only, cooked, roasted",chicken breast,True,gemma3-4b,1317,none,False,missed_match,3.400,none,False,missed_match,1.152,none,False,missed_match,0.173,none,False,missed_match,1.158,none,False,missed_match,1.110,none,False,missed_match,0.350,none,False,missed_match,1.669,none,False,missed_match,1.023,none,False,missed_match,0.291,none,False,missed_match,1.441,none,False,missed_match,2.161,none,False,missed_match,1.089,none,False,missed_match,1.343,none,False,missed_match,1.187,cooked oat bran,False,wrong_match,0.955,none,False,missed_match,0.294,original apple sauce (tree top),False,wrong_match,1.148,original apple sauce (tree top),False,wrong_match,1.161,albacore white tuna,False,wrong_match,0.266,brazil nuts,False,wrong_match,0.611
NHANES_Gemma3_4b,"beverages, coffee, brewed, prepared with tap water, decaffeinated",brewed coffee,True,gemma3-4b,1317,brewed coffee,True,,0.222,none,False,missed_match,1.780,none,False,missed_match,0.735,none,False,missed_match,1.507,none,False,missed_match,0.252,brewed coffee,True,,0.206,brewed coffee,True,,0.938,none,False,missed_match,0.386,brewed coffee,True,,0.788,brewed coffee,True,,0.344,none,False,missed_match,1.085,none,False,missed_match,1.352,none,False,missed_match,0.818,none,False,missed_match,0.999,brewed coffee,True,,0.781,brewed coffee,True,,1.027,brewed coffee,True,,1.164,brewed coffee,True,,1.250,brewed coffee,True,,1.056,none,False,missed_match,2.964
NHANES_Gemma3_4b,"beef, variety meats and by-products, tongue, cooked, simmered",none,False,gemma3-4b,1317,none,True,,2.802,none,True,,1.128,beef round tip steak,False,false_positive,1.883,none,True,,0.549,none,True,,0.900,none,True,,0.682,none,True,,2.575,none,True,,1.069,none,True,,0.755,none,True,,0.833,none,True,,1.286,none,True,,1.127,none,True,,1.040,none,True,,1.328,none,True,,0.810,none,True,,0.607,original apple sauce (tree top),False,false_positive,1.282,original apple sauce (tree top),False,false_positive,1.049,canned black beans (s&w),False,false_positive,2.967,plantain banana (steamed 10 in),False,false_positive,1.590
NHANES_Gemma3_4b,"yogurt, greek, plain, whole milk",yogurt,True,gemma3-4b,1317,none,False,missed_match,0.819,none,False,missed_match,1.019,whole milk,False,wrong_match,1.353,whole milk,False,wrong_match,1.432,none,False,missed_match,2.536,none,False,missed_match,0.818,yogurt,True,,1.223,none,False,missed_match,2.750,none,False,missed_match,0.855,yogurt,True,,0.820,none,False,missed_match,1.426,none,False,missed_match,0.713,none,False,missed_match,1.375,whole milk,False,wrong_match,1.539,whole milk,False,wrong_match,0.539,yogurt,True,,0.445,yogurt,True,,1.102,yogurt,True,,1.296,yogurt,True,,0.789,plantain banana (steamed 10 in),False,wrong_match,1.670
NHANES_Gemma3_4b,"mollusks, clam, mixed species, canned, drained solids",none,False,gemma3-4b,1317,none,True,,1.190,none,True,,0.858,none,True,,0.750,none,True,,1.750,none,True,,1.214,none,True,,0.227,none,True,,0.912,none,True,,2.752,whole shingo pear w/o seed,False,false_positive,0.798,none,True,,1.952,none,True,,1.213,none,True,,1.632,none,True,,0.937,none,True,,1.326,canned black beans (s&w),False,false_positive,0.973,canned black beans (s&w),False,false_positive,1.325,canned black beans (s&w),False,false_positive,1.453,original apple sauce (tree top),False,false_positive,1.242,canned black beans (s&w),False,false_positive,2.827,brown egg yolk,False,false_positive,0.928
NHANES_Gemma3_4b,"tomato juice, canned, with salt added",none,False,gemma3-4b,1317,muir's diced tomatoes,False,false_positive,0.305,none,True,,1.730,muir's diced tomatoes,False,false_positive,2.056,original apple sauce (tree top),False,false_positive,1.296,none,True,,1.316,hunt's tomato paste,False,false_positive,0.666,muir's diced tomatoes,False,false_positive,1.518,none,True,,2.338,muir's diced tomatoes,False,false_positive,0.608,none,True,,0.399,none,True,,1.068,none,True,,2.043,none,True,,1.282,none,True,,1.269,muir's diced tomatoes,False,false_positive,0.640,muir's diced tomatoes,False,false_positive,1.349,muir's diced tomatoes,False,false_positive,1.619,whole sweet cherry,False,false_positive,1.901,muir's diced tomatoes,False,false_positive,0.147,whole strawberry,False,false_positive,1.776
NHANES_Gemma3_4b,"taro leaves, raw",none,False,gemma3-4b,1317,none,True,,0.711,none,True,,0.567,none,True,,0.259,none,True,,1.089,none,True,,0.313,none,True,,0.644,none,True,,1.633,none,True,,0.463,none,True,,0.266,none,True,,0.161,none,True,,1.442,none,True,,0.566,none,True,,0.744,none,True,,0.826,none,True,,0.740,whole snow peas,False,false_positive,0.668,none,True,,1.976,original apple sauce (tree top),False,false_positive,1.013,steamed red chard leaves and stalk (cal-organic),False,false_positive,1.429,whole strawberry,False,false_positive,2.010
NHANES_Gemma3_4b,"fish, cod, atlantic, cooked, dry heat",none,False,gemma3-4b,1317,none,True,,0.546,none,True,,1.691,none,True,,0.902,none,True,,1.089,none,True,,0.496,none,True,,0.829,none,True,,1.688,none,True,,0.764,none,True,,0.855,none,True,,1.679,none,True,,1.283,none,True,,3.073,none,True,,0.939,none,True,,0.823,none,True,,0.608,albacore white tuna,False,false_positive,1.605,albacore white tuna,False,false_positive,1.376,albacore white tuna,False,false_positive,1.892,albacore white tuna,False,false_positive,1.064,pumpkin seeds,False,false_positive,0.365
NHANES_Gemma3_4b,"crustaceans, crab, blue, cooked, moist heat",none,False,gemma3-4b,1317,none,True,,1.130,none,True,,0.513,none,True,,1.019,none,True,,1.552,none,True,,1.259,none,True,,0.383,none,True,,0.890,none,True,,2.411,none,True,,1.097,none,True,,1.658,none,True,,1.501,none,True,,0.271,none,True,,1.291,none,True,,0.596,shrimp,False,false_positive,0.682,albacore white tuna,False,false_positive,0.530,shrimp,False,false_positive,0.910,albacore white tuna,False,false_positive,1.545,albacore white tuna,False,false_positive,3.158,brown egg yolk,False,false_positive,0.970
NHANES_Gemma3_4b,"buckwheat groats, roasted, cooked",hot cereal whole grain creamy buckwheat,True,gemma3-4b,1317,hot cereal whole grain creamy buckwheat,True,,0.611,hot cereal whole grain creamy buckwheat,True,,0.196,hot cereal whole grain creamy buckwheat,True,,1.831,none,False,missed_match,1.331,none,False,missed_match,1.095,hot cereal whole grain creamy buckwheat,True,,0.354,none,False,missed_match,1.605,none,False,missed_match,0.516,hot cereal whole grain creamy buckwheat,True,,0.335,none,False,missed_match,0.814,none,False,missed_match,0.397,none,False,missed_match,2.015,none,False,missed_match,1.114,none,False,missed_match,1.218,hot cereal whole grain creamy buckwheat,True,,0.563,none,False,missed_match,1.521,hot cereal whole grain creamy buckwheat,True,,0.489,original apple sauce (tree top),False,wrong_match,1.597,frozen broccoli florets,False,wrong_match,3.289,brown egg yolk,False,wrong_match,0.308
NHANES_Gemma3_4b,"cheese, pasteurized process, american, fortified with vitamin d",american cheese,True,gemma3-4b,1317,none,False,missed_match,1.714,none,False,missed_match,0.543,none,False,missed_match,0.450,none,False,missed_match,1.077,none,False,missed_match,1.119,none,False,missed_match,0.172,none,False,missed_match,1.087,none,False,missed_match,0.963,none,False,missed_match,0.779,none,False,missed_match,0.622,none,False,missed_match,1.447,none,False,missed_match,2.307,none,False,missed_match,0.289,none,False,missed_match,0.789,cheese crackers,False,wrong_match,0.679,unsalted butter,False,wrong_match,1.521,original apple sauce (tree top),False,wrong_match,1.022,none,False,missed_match,1.596,hunt's tomato paste,False,wrong_match,0.556,plantain banana (steamed 10 in),False,wrong_match,0.414
NHANES_Gemma3_4b,"beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted",none,False,gemma3-4b,1317,none,True,,1.100,none,True,,2.268,none,True,,0.411,none,True,,0.968,none,True,,1.016,none,True,,0.352,none,True,,1.218,none,True,,0.475,chocolate,False,false_positive,0.235,none,True,,0.401,none,True,,1.563,none,True,,1.171,none,True,,0.869,none,True,,1.162,chocolate,False,false_positive,0.326,none,True,,0.401,none,True,,2.506,none,True,,1.537,honey nut oat cereal,False,false_positive,0.590,brazil nuts,False,false_positive,2.098
NHANES_Gemma3_4b,"cereals ready-to-eat, barbara's puffins, original",none,False,gemma3-4b,1317,none,True,,1.920,honey nut oat cereal,False,false_positive,0.231,none,True,,0.340,none,True,,1.000,none,True,,1.945,honey nut oat cereal,False,false_positive,0.448,none,True,,2.258,none,True,,2.735,honey nut oat cereal,False,false_positive,0.675,none,True,,1.215,none,True,,1.191,none,True,,2.722,none,True,,0.615,none,True,,0.547,honey nut oat cereal,False,false_positive,1.226,none,True,,1.732,organic frosted flakes cereals,False,false_positive,0.476,original apple sauce (tree top),False,false_positive,1.622,honey nut oat cereal,False,false_positive,0.543,unsalted butter,False,false_positive,0.532
NHANES_Gemma3_4b,"mushrooms, shiitake, dried",steamed whole shiitake mushrooms,True,gemma3-4b,1317,none,False,missed_match,0.828,steamed whole shiitake mushrooms,True,,0.912,steamed whole shiitake mushrooms,True,,1.971,steamed whole shiitake mushrooms,True,,0.847,none,False,missed_match,0.388,none,False,missed_match,0.504,steamed whole shiitake mushrooms,True,,1.960,none,False,missed_match,1.407,steamed whole shiitake mushrooms,True,,0.560,steamed whole shiitake mushrooms,True,,1.075,plantain banana (steamed 10 in),False,wrong_match,2.779,none,False,missed_match,0.435,none,False,missed_match,0.622,none,False,missed_match,1.163,steamed whole shiitake mushrooms,True,,0.583,steamed whole shiitake mushrooms,True,,1.913,steamed whole shiitake mushrooms,True,,1.214,steamed whole shiitake mushrooms,True,,2.856,steamed whole shiitake mushrooms,True,,1.216,steamed whole shiitake mushrooms,True,,2.362
NHANES_Gemma3_4b,"pork, cured, feet, pickled",none,False,gemma3-4b,1317,none,True,,0.526,none,True,,1.634,none,True,,1.438,none,True,,1.866,none,True,,0.489,plant based bacon strip,False,false_positive,1.926,none,True,,1.571,none,True,,1.109,none,True,,0.334,none,True,,2.151,none,True,,1.796,none,True,,1.559,none,True,,0.402,none,True,,0.784,pickles,False,false_positive,0.506,pickles,False,false_positive,1.814,ground pork,False,false_positive,0.498,canned black beans (s&w),False,false_positive,2.582,saltine crackers,False,false_positive,1.357,brown egg yolk,False,false_positive,0.176
NHANES_Gemma3_4b,"pork, cured, ham, boneless, regular (approximately 11% fat), roasted",ground pork,True,gemma3-4b,1317,none,False,missed_match,0.575,ground pork,True,,0.318,none,False,missed_match,1.018,ground pork,True,,0.300,none,False,missed_match,1.520,plant based bacon strip,False,wrong_match,0.249,none,False,missed_match,3.071,none,False,missed_match,0.639,none,False,missed_match,0.864,none,False,missed_match,0.435,none,False,missed_match,0.890,none,False,missed_match,0.235,none,False,missed_match,1.548,none,False,missed_match,0.871,ground pork,True,,0.507,none,False,missed_match,0.788,ground pork,True,,1.091,original apple sauce (tree top),False,wrong_match,0.990,unsalted butter,False,wrong_match,0.588,plantain banana (steamed 10 in),False,wrong_match,1.199
NHANES_Gemma3_4b,"cheese, cheddar",sharp chedder cheese,True,gemma3-4b,1317,none,False,missed_match,0.248,none,False,missed_match,0.638,none,False,missed_match,1.488,none,False,missed_match,1.395,none,False,missed_match,0.656,none,False,missed_match,0.221,none,False,missed_match,1.184,none,False,missed_match,0.410,none,False,missed_match,0.368,none,False,missed_match,0.936,none,False,missed_match,1.759,none,False,missed_match,0.236,none,False,missed_match,0.806,none,False,missed_match,1.095,cheese crackers,False,wrong_match,1.002,none,False,missed_match,1.238,original apple sauce (tree top),False,wrong_match,1.006,none,False,missed_match,1.282,cheese crackers,False,wrong_match,2.166,plantain banana (steamed 10 in),False,wrong_match,2.512
NHANES_Gemma3_4b,"apples, dried, sulfured, uncooked",freeze dried apple rings,True,gemma3-4b,1317,none,False,missed_match,1.567,none,False,missed_match,0.446,freeze dried apple rings,True,,0.346,none,False,missed_match,0.916,none,False,missed_match,2.828,freeze dried apple rings,True,,0.307,none,False,missed_match,0.737,none,False,missed_match,1.127,freeze dried apple rings,True,,0.863,none,False,missed_match,1.135,none,False,missed_match,1.635,none,False,missed_match,1.370,none,False,missed_match,0.314,none,False,missed_match,0.753,freeze dried apple rings,True,,0.815,freeze dried apple rings,True,,0.816,freeze dried apple rings,True,,0.869,freeze dried apple rings,True,,0.163,freeze dried apple rings,True,,1.196,brazil nuts,False,wrong_match,2.467
NHANES_Gemma3_4b,"bulgur, cooked",red whole grain bulgur,True,gemma3-4b,1317,red whole grain bulgur,True,,0.279,red seedless grape,False,wrong_match,0.558,red whole grain bulgur,True,,0.801,steamed yellow neck squash,False,wrong_match,1.052,red whole grain bulgur,True,,0.185,red seedless grape,False,wrong_match,0.336,steamed yellow neck squash,False,wrong_match,0.656,none,False,missed_match,2.363,red whole grain bulgur,True,,1.195,steamed yellow neck squash,False,wrong_match,0.904,none,False,missed_match,2.123,none,False,missed_match,0.784,none,False,missed_match,1.365,none,False,missed_match,0.855,red whole grain bulgur,True,,0.319,none,False,missed_match,0.688,whole red plum,False,wrong_match,1.936,steamed yellow neck squash,False,wrong_match,0.886,steamed yellow neck squash,False,wrong_match,2.360,none,False,missed_match,1.664
NHANES_Gemma3_4b,"melons, honeydew, raw",honeydew melon,True,gemma3-4b,1317,honeydew melon,True,,0.555,none,False,missed_match,0.443,honeydew melon,True,,1.987,none,False,missed_match,1.031,none,False,missed_match,0.965,honeydew melon,True,,1.779,none,False,missed_match,0.858,none,False,missed_match,2.136,honeydew melon,True,,0.438,none,False,missed_match,0.888,none,False,missed_match,1.227,none,False,missed_match,1.590,none,False,missed_match,2.480,none,False,missed_match,1.340,honeydew melon,True,,1.364,none,False,missed_match,0.788,spaghetti,False,wrong_match,1.351,none,False,missed_match,1.441,honeydew melon,True,,0.764,plantain banana (steamed 10 in),False,wrong_match,2.181
NHANES_Gemma3_4b,"beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners",none,False,gemma3-4b,1317,none,True,,0.806,coca cola,False,false_positive,0.390,coca cola,False,false_positive,0.400,none,True,,0.617,none,True,,2.051,none,True,,2.455,none,True,,1.252,none,True,,2.333,none,True,,5.771,none,True,,1.024,none,True,,1.192,none,True,,1.195,none,True,,0.740,none,True,,0.444,coca cola,False,false_positive,0.220,coca cola,False,false_positive,0.678,coca cola,False,false_positive,1.537,none,True,,2.134,coca cola,False,false_positive,0.558,plantain banana (steamed 10 in),False,false_positive,0.578
NHANES_Gemma3_4b,"turkey, all classes, light meat, cooked, roasted",ground turkey,True,gemma3-4b,1317,ground turkey,True,,0.226,none,False,missed_match,0.917,none,False,missed_match,0.292,none,False,missed_match,0.894,none,False,missed_match,0.582,none,False,missed_match,0.773,none,False,missed_match,0.831,none,False,missed_match,1.429,none,False,missed_match,0.512,none,False,missed_match,1.053,none,False,missed_match,1.544,none,False,missed_match,0.875,none,False,missed_match,1.341,none,False,missed_match,0.863,ground turkey,True,,0.489,ground turkey,True,,2.211,albacore white tuna,False,wrong_match,0.405,original apple sauce (tree top),False,wrong_match,1.319,albacore white tuna,False,wrong_match,0.579,whole strawberry,False,wrong_match,0.773
NHANES_Gemma3_4b,"shortening industrial, soybean (hydrogenated) and cottonseed",none,False,gemma3-4b,1317,none,True,,1.694,none,True,,0.322,none,True,,0.332,none,True,,0.759,none,True,,0.791,none,True,,0.324,none,True,,2.533,none,True,,2.270,whole whole grains english muffin (oroweat),False,false_positive,2.218,none,True,,1.097,none,True,,0.673,none,True,,1.437,none,True,,0.823,none,True,,1.075,original apple sauce (tree top),False,false_positive,0.463,hazelnut flour,False,false_positive,0.875,whole snow peas,False,false_positive,1.835,none,True,,1.329,soy flour,False,false_positive,0.479,brown egg yolk,False,false_positive,0.302
NHANES_Gemma3_4b,"nuts, chestnuts, european, roasted",none,False,gemma3-4b,1317,none,True,,1.400,none,True,,0.734,none,True,,0.114,none,True,,1.023,none,True,,1.178,none,True,,1.255,none,True,,0.901,none,True,,2.425,none,True,,1.921,none,True,,0.450,none,True,,0.836,none,True,,0.496,none,True,,1.514,none,True,,1.025,honey nut oat cereal,False,false_positive,1.452,none,True,,0.698,peanuts,False,false_positive,1.427,peanuts,False,false_positive,0.366,peanuts,False,false_positive,2.164,brown egg yolk,False,false_positive,0.553
NHANES_Gemma3_4b,"pasta, dry, enriched",spaghetti,True,gemma3-4b,1317,enriched long white rice (mahatma),False,wrong_match,1.580,whole wheat spaghetti,False,wrong_match,0.153,whole wheat spaghetti,False,wrong_match,0.186,none,False,missed_match,0.440,none,False,missed_match,0.828,whole wheat spaghetti,False,wrong_match,1.798,none,False,missed_match,0.802,none,False,missed_match,1.898,whole wheat spaghetti,False,wrong_match,1.330,enriched long white rice (mahatma),False,wrong_match,1.042,none,False,missed_match,1.423,none,False,missed_match,2.692,none,False,missed_match,0.745,whole wheat spaghetti,False,wrong_match,1.186,whole wheat spaghetti,False,wrong_match,1.380,enriched long white rice (mahatma),False,wrong_match,1.803,whole wheat spaghetti,False,wrong_match,0.981,enriched long white rice (mahatma),False,wrong_match,1.817,whole wheat spaghetti,False,wrong_match,2.343,plantain banana (steamed 10 in),False,wrong_match,0.211
NHANES_Gemma3_4b,"crustaceans, crayfish, mixed species, wild, raw",none,False,gemma3-4b,1317,none,True,,0.605,none,True,,1.063,none,True,,0.179,shrimp,False,false_positive,0.626,none,True,,0.424,none,True,,0.417,none,True,,2.317,none,True,,0.493,shrimp,False,false_positive,0.772,none,True,,0.467,none,True,,0.890,none,True,,1.572,none,True,,0.997,none,True,,0.631,shrimp,False,false_positive,0.235,albacore white tuna,False,false_positive,1.409,albacore white tuna,False,false_positive,1.076,albacore white tuna,False,false_positive,1.898,albacore white tuna,False,false_positive,0.898,brown egg yolk,False,false_positive,0.208
NHANES_Gemma3_4b,"fish, tuna, fresh, yellowfin, raw",albacore white tuna,True,gemma3-4b,1317,none,False,missed_match,0.321,none,False,missed_match,2.850,albacore white tuna,True,,0.614,none,False,missed_match,0.463,none,False,missed_match,0.503,none,False,missed_match,0.822,none,False,missed_match,0.807,none,False,missed_match,1.288,none,False,missed_match,0.919,none,False,missed_match,1.053,none,False,missed_match,1.463,none,False,missed_match,0.929,none,False,missed_match,0.952,none,False,missed_match,0.605,albacore white tuna,True,,1.485,albacore white tuna,True,,2.107,albacore white tuna,True,,1.604,albacore white tuna,True,,0.385,albacore white tuna,True,,2.155,freeze dried mango flesh,False,wrong_match,0.219
NHANES_Gemma3_4b,"waterchestnuts, chinese, (matai), raw",none,False,gemma3-4b,1317,none,True,,0.568,none,True,,0.608,none,True,,0.121,none,True,,0.946,none,True,,2.064,none,True,,1.839,none,True,,0.249,none,True,,1.197,none,True,,1.642,none,True,,0.883,none,True,,0.889,none,True,,1.530,none,True,,0.715,none,True,,0.564,whole shingo pear w/o seed,False,false_positive,0.761,none,True,,0.918,none,True,,0.375,original apple sauce (tree top),False,false_positive,1.641,steamed celery stalk,False,false_positive,0.813,brazil nuts,False,false_positive,1.040
NHANES_Gemma3_4b,"radishes, raw",none,False,gemma3-4b,1317,none,True,,0.180,none,True,,0.612,none,True,,0.594,none,True,,0.382,none,True,,0.766,none,True,,2.423,none,True,,1.961,none,True,,1.151,none,True,,0.510,none,True,,0.613,none,True,,1.548,none,True,,1.378,none,True,,1.203,none,True,,1.178,none,True,,1.028,none,True,,0.791,none,True,,2.195,original apple sauce (tree top),False,false_positive,1.198,original apple sauce (tree top),False,false_positive,0.876,brown egg yolk,False,false_positive,1.872
NHANES_Gemma3_4b,"cream, half and half, fat free",none,False,gemma3-4b,1317,none,True,,0.488,half and half,False,false_positive,0.477,none,True,,0.890,none,True,,0.530,none,True,,0.826,half and half,False,false_positive,0.762,half and half,False,false_positive,0.194,none,True,,2.416,half and half,False,false_positive,1.123,half and half,False,false_positive,0.733,none,True,,0.772,none,True,,0.384,none,True,,2.404,none,True,,0.735,half and half,False,false_positive,1.197,half and half,False,false_positive,0.619,half and half,False,false_positive,1.303,half and half,False,false_positive,1.006,half and half,False,false_positive,0.742,brown egg yolk,False,false_positive,0.464
NHANES_Gemma3_4b,"turkey, all classes, leg, meat and skin, cooked, roasted",ground turkey,True,gemma3-4b,1317,ground turkey,True,,0.689,none,False,missed_match,0.621,none,False,missed_match,0.819,none,False,missed_match,0.742,none,False,missed_match,0.674,none,False,missed_match,0.731,none,False,missed_match,0.900,none,False,missed_match,0.420,none,False,missed_match,0.686,none,False,missed_match,0.534,none,False,missed_match,1.448,none,False,missed_match,0.831,none,False,missed_match,1.092,none,False,missed_match,0.741,ground turkey,True,,0.593,ground turkey,True,,0.904,original apple sauce (tree top),False,wrong_match,1.436,original apple sauce (tree top),False,wrong_match,0.373,albacore white tuna,False,wrong_match,1.243,whole strawberry,False,wrong_match,0.501
NHANES_Gemma3_4b,"chicken, broilers or fryers, separable fat, raw",none,False,gemma3-4b,1317,low sodium chicken broth,False,false_positive,0.172,none,True,,1.132,none,True,,0.505,none,True,,0.685,none,True,,1.670,none,True,,0.662,none,True,,2.126,none,True,,2.317,none,True,,0.657,none,True,,0.837,none,True,,0.614,none,True,,0.660,none,True,,0.722,none,True,,0.741,low sodium chicken broth,False,false_positive,1.175,minestrone soup,False,false_positive,0.267,original apple sauce (tree top),False,false_positive,1.674,original apple sauce (tree top),False,false_positive,0.375,albacore white tuna,False,false_positive,0.905,brazil nuts,False,false_positive,2.204
NHANES_Gemma3_4b,"cream substitute, flavored, powdered",none,False,gemma3-4b,1317,frozen whole sweet green peas (flav r pac),False,false_positive,0.474,none,True,,0.183,none,True,,0.441,none,True,,0.236,none,True,,0.304,none,True,,0.442,none,True,,1.619,none,True,,0.932,frozen whole sweet green peas (flav r pac),False,false_positive,0.664,frozen whole sweet green peas (flav r pac),False,false_positive,0.278,none,True,,1.541,none,True,,0.156,none,True,,0.759,none,True,,0.560,freeze dried apple rings,False,false_positive,0.243,none,True,,1.705,none,True,,2.248,none,True,,1.989,freeze dried apple rings,False,false_positive,0.630,brown egg yolk,False,false_positive,1.867
NHANES_Gemma3_4b,"turkey, drumstick, smoked, cooked, with skin, bone removed",ground turkey,True,gemma3-4b,1317,ground turkey,True,,0.754,none,False,missed_match,0.396,none,False,missed_match,1.961,none,False,missed_match,0.374,none,False,missed_match,0.442,none,False,missed_match,0.293,none,False,missed_match,0.966,none,False,missed_match,0.360,none,False,missed_match,1.908,none,False,missed_match,0.351,none,False,missed_match,1.535,none,False,missed_match,2.066,none,False,missed_match,0.709,none,False,missed_match,0.675,ground turkey,True,,0.362,albacore white tuna,False,wrong_match,0.933,original apple sauce (tree top),False,wrong_match,1.580,original apple sauce (tree top),False,wrong_match,1.334,albacore white tuna,False,wrong_match,1.328,brazil nuts,False,wrong_match,0.665
NHANES_Gemma3_4b,"bacon, turkey, low sodium",ground turkey,True,gemma3-4b,1317,none,False,missed_match,0.492,plant based bacon strip,False,wrong_match,1.009,plant based bacon strip,False,wrong_match,0.833,none,False,missed_match,1.574,none,False,missed_match,0.446,plant based bacon strip,False,wrong_match,1.523,none,False,missed_match,1.067,none,False,missed_match,1.581,plant based bacon strip,False,wrong_match,0.590,none,False,missed_match,0.513,none,False,missed_match,1.369,none,False,missed_match,1.192,none,False,missed_match,2.010,none,False,missed_match,0.670,plant based bacon strip,False,wrong_match,0.381,none,False,missed_match,2.184,albacore white tuna,False,wrong_match,2.181,none,False,missed_match,1.880,plant based bacon strip,False,wrong_match,0.682,plantain banana (steamed 10 in),False,wrong_match,0.916
NHANES_Gemma3_4b,"cranberries, dried, sweetened",cranberry,True,gemma3-4b,1317,none,False,missed_match,0.750,none,False,missed_match,1.241,none,False,missed_match,0.856,none,False,missed_match,2.644,none,False,missed_match,0.337,none,False,missed_match,1.763,none,False,missed_match,1.058,none,False,missed_match,0.333,none,False,missed_match,1.634,none,False,missed_match,0.350,none,False,missed_match,1.909,none,False,missed_match,0.583,none,False,missed_match,1.993,none,False,missed_match,1.188,dried coconut strips,False,wrong_match,0.458,banana chips,False,wrong_match,0.758,original apple sauce (tree top),False,wrong_match,0.880,brazil nuts,False,wrong_match,0.216,banana chips,False,wrong_match,2.643,brazil nuts,False,wrong_match,0.204
NHANES_Gemma3_4b,"fish, eel, mixed species, raw",none,False,gemma3-4b,1317,none,True,,0.932,none,True,,0.666,none,True,,0.920,none,True,,1.160,none,True,,2.095,none,True,,2.208,none,True,,1.552,none,True,,0.726,none,True,,1.771,none,True,,0.342,none,True,,2.079,none,True,,1.906,none,True,,0.614,none,True,,0.770,plant based fish fillet,False,false_positive,1.035,albacore white tuna,False,false_positive,1.819,albacore white tuna,False,false_positive,0.820,albacore white tuna,False,false_positive,1.065,albacore white tuna,False,false_positive,2.387,brown egg yolk,False,false_positive,1.203
NHANES_Gemma3_4b,"soup, beef broth or bouillon, powder, dry",none,False,gemma3-4b,1317,none,True,,2.222,none,True,,1.948,none,True,,0.387,split pea soup,False,false_positive,1.490,none,True,,0.945,none,True,,0.507,none,True,,1.046,none,True,,1.091,split pea soup,False,false_positive,0.951,none,True,,0.646,none,True,,2.264,none,True,,1.420,none,True,,0.536,none,True,,1.112,chunky vegetable soup,False,false_positive,0.698,none,True,,2.047,split pea soup,False,false_positive,1.283,steamed russet potato flesh only,False,false_positive,2.352,split pea soup,False,false_positive,2.841,none,True,,2.224
NHANES_Gemma3_4b,"spices, pepper, red or cayenne",none,False,gemma3-4b,1317,steamed whole red bell pepper w/o seed,False,false_positive,0.565,none,True,,3.622,none,True,,1.059,none,True,,1.728,none,True,,2.188,parsley,False,false_positive,0.135,none,True,,0.470,none,True,,0.537,steamed whole red bell pepper w/o seed,False,false_positive,1.833,none,True,,1.109,none,True,,1.584,none,True,,1.338,none,True,,0.501,none,True,,0.629,none,True,,0.845,steamed whole red bell pepper w/o seed,False,false_positive,0.711,garlic,False,false_positive,1.538,original apple sauce (tree top),False,false_positive,1.662,steamed whole red bell pepper w/o seed,False,false_positive,0.406,original apple sauce (tree top),False,false_positive,0.149
NHANES_Gemma3_4b,"margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin d",none,False,gemma3-4b,1317,none,True,,0.851,none,True,,1.034,none,True,,1.032,none,True,,1.519,none,True,,2.684,none,True,,0.476,original apple sauce (tree top),False,false_positive,0.140,none,True,,1.126,none,True,,1.212,none,True,,1.136,none,True,,1.544,none,True,,1.816,none,True,,0.264,whole original english muffin (thomas),False,false_positive,2.930,tahini spread (365 whole foods market),False,false_positive,0.911,none,True,,1.761,original apple sauce (tree top),False,false_positive,0.520,none,True,,1.846,unsalted butter,False,false_positive,2.851,plantain banana (steamed 10 in),False,false_positive,2.141
